meanfreq,sd,kurt,centroid,gender
0.22151718186323455,0.09605838980894098,2.9212808031610438,0.2646496012886077,female
0.6352811465538134,0.05041150633850454,1.8468035135981384,0.3708744074966607,male
0.7652777093991672,0.09806163583625246,2.1534724175159488,0.4366492178170891,male
0.8889419774246746,0.04430584412412093,1.7112813964088844,0.12118711885374234,female
0.5853036553310806,0.011958591713553924,1.5597302458258304,0.5886308437831435,female
0.8168308144373406,0.017491867356772772,2.006643179446533,0.21188503385125834,male
0.6869196446519249,0.02593628906509491,1.444989128128452,0.6856466974095566,male
0.23312829989238038,0.0628867604787997,2.2941869562886166,0.9384458724751554,male
0.11345728244310482,0.08243886681577203,1.470433266848311,0.2216108834599716,male
0.72476515527656,0.09460858724378741,1.547067752663341,0.040643712859457004,male
0.3769759926127123,0.08640628101555405,2.5396760418540474,0.35909781514737715,male
0.1865222779656931,0.08567111147482546,1.575832754646389,0.5236797206880777,male
0.33481697884180617,0.09283215320726516,3.0964268952228085,0.5820535764683136,female
0.5904234641726205,0.028353551299487755,2.149555518744164,0.21787669965386824,male
0.1344266070158776,0.03029366617699485,1.8630638870517708,0.4258197366246249,female
0.008547794544498166,0.004282216903493552,2.1289935707395395,0.7668637263616391,male
0.9614996241275292,0.03207360241025833,1.7559993128464053,0.6420683049803584,male
0.3588597782632259,0.09657776766054296,3.009367521287084,0.7342508403989108,female
0.7308958452884734,0.030309817062116263,1.317545341097467,0.10716030605748794,female
0.5168005975427872,0.013642875482142602,1.7153000433107894,0.32752204348947245,female
0.9167207379354991,0.06834290183700074,1.5263584527597784,0.5581899402585521,female
0.41364246522320436,0.05107105478659572,1.7458387901704628,0.26855437956844874,male
0.6890184346870765,0.09479440363726041,1.709605402170979,0.7901267222479514,male
0.7527409074132253,0.053114418834769916,1.5351876424703637,0.43437164908339554,female
0.6211606216348462,0.05018197590768779,1.463139100508352,0.203833277553507,male
0.313936092588895,0.07165121042634434,1.9606180650129985,0.3147235088848742,male
0.5897157614335894,0.05047973026675025,2.304007397526732,0.8845757817581148,female
0.7928933872040981,0.06243834036607217,2.271572444205181,0.9186315464044557,male
0.2182111707975951,0.00203219133530842,2.5354893280282518,0.29851284873329753,female
0.5286995403499848,0.06932639041234746,1.2880282119024304,0.5237953972167374,female
0.24191562867637206,0.09699361340839056,1.9715963874596403,0.49510601403394505,female
0.6524266850400792,0.08869976454163023,1.1304297802278191,0.1758050978209731,male
0.9495419081828388,0.06805809019019735,1.3790296737305514,0.4104778605199171,male
0.9729130128014605,0.015150025609021178,1.2638468941060914,0.8842652163371519,female
0.11748655402034824,0.09682835576584778,1.2660452007781864,0.19124684324966024,male
0.8809343326641047,0.010611830436663982,1.5909657187194286,0.47134713943483764,male
0.2117299793244115,0.012854686624249434,0.9347946715705109,0.5072631097601947,female
0.5630426185997821,0.05351991564352556,1.6638287364401776,0.8512268519703696,male
0.2684817831383983,0.030337300842937176,1.6215442019679496,0.10232154773751634,female
0.08852371823625194,0.0749861738335004,1.5724001462195671,0.7825252405208466,female
0.4850508722008491,0.06777156965933681,2.112279164206086,0.8360894864328696,female
0.2962880267593635,0.03625132038138975,1.3123285861836889,0.16461701456393418,male
0.9256796004021566,0.006987544032400694,1.2462852172130563,0.8699415104231915,female
0.4012899146835225,0.03195606910106289,2.104964031067769,0.4663481781587826,female
0.5107125299561815,0.007185469904678965,1.922848953963951,0.39377862782977946,female
0.07197612878405801,0.046282852679077814,1.6435975548281951,0.38734146869893804,male
0.26893435112631925,0.07877045027353731,1.9799716440412747,0.9717234743108333,female
0.7485906855313292,0.016631504240549398,1.820757943564013,0.22414151446776576,female
0.011161718004124688,0.021135974202839202,1.9722784884497988,0.9327369882737363,female
0.5945448930334647,0.03887000229694626,1.9963913675555243,0.01252029609483818,male
0.5567999174281415,0.04390726088751359,2.681713533595313,0.10084831431781183,female
0.6966634001974756,0.05496402391181018,2.430308165667756,0.09330770707963632,female
0.5711709225634095,0.05578241938894855,1.4322180006057137,0.5619161324212599,male
0.05786983895514575,0.09066034796658987,1.989958081399863,0.6135233984475874,female
0.37495071119173784,0.0774980173125052,1.7214243718641342,0.6400428196343557,female
0.5985967109551907,0.09173065310450376,2.2620360764217766,0.02466255314722421,female
0.44547194873215457,0.09782551053385989,1.9207116902800032,0.34256448101320347,male
0.41776405218530344,0.08262961925179564,2.1756836103301502,0.42322620926207677,male
0.5228933873702193,0.07371203490039824,1.5636753363385414,0.020501931559596454,female
0.34081027156380217,0.08627628274268309,2.174547728008469,0.5201571513674906,male
0.36373501925484386,0.09793925479139146,2.405183949472235,0.7950227434458128,male
0.5593027606480592,0.024725491665856615,1.80270471799039,0.9124248548389817,male
0.21058722152434117,0.0006618093574816796,2.526000206490216,0.32475939802608456,female
0.4600578810301922,0.04147369320450053,1.5516159127281035,0.9045532143734181,male
0.6792929982103019,0.013124522112200377,2.1338424245901293,0.260226729230425,male
0.892623978402051,0.07899165808725477,1.7931490662130465,0.795380627194403,male
0.548115094914848,0.05506661190985932,2.671184405716287,0.8726321815427571,male
0.6792987504402592,0.08695163786764444,2.677283901953016,0.6202940042752939,female
0.8301418478179001,0.052751796973018704,1.49980889532952,0.31002493803634623,male
0.815131342794925,0.07414345724550074,2.0453400513111153,0.7937081528370388,female
0.3958933422473211,0.0744612866556607,2.2636117157828877,0.33373992586006196,male
0.8514652810896894,0.02029672108763697,2.0980881105428484,0.9489807970847179,female
0.12501697905081777,0.07385842278850033,2.6359222181588393,0.14544723633393597,male
0.11880699129640404,0.051821459575908634,1.9123637895572136,0.37204016387444605,male
0.6613827878644258,0.019340562827463915,1.6657160380261904,0.9569647323476367,female
0.5816291558586563,0.05571382743762633,3.1595953353026465,0.7502888968237166,male
0.15162245560554188,0.004626348405978742,2.551445420365081,0.3059076075247573,female
0.5200906660504886,0.038710948274559606,1.6055546927016535,0.07054782354059785,male
0.5165608575294066,0.0830449473838806,2.0201236190923164,0.6813068388353161,male
0.16860844615338832,0.09757488432463082,2.853297798513033,0.10372534212042561,male
0.6004138029777646,0.0246742532806525,1.7225473381614764,0.5267539585305988,male
0.04350904579283865,0.09315649431816334,1.033449150083717,0.5652979951954953,male
0.5265985088752684,0.022453837829015257,1.7512319007771895,0.7298740087789153,female
0.40231311885988175,0.00552172693282138,2.6761053806214505,0.6243352081159438,male
0.14481726372354398,0.005013138819037389,3.050764538856487,0.769060295590673,female
0.21478120998297368,0.02429779396233491,1.9470677356750996,0.2985833151097227,male
0.8379314354226892,0.04814875366242498,1.908579209628875,0.3599282962031386,male
0.7140724020970406,0.04490780167237655,2.3427474588703863,0.014371628165932071,female
0.21433139993013017,0.07052615229424895,1.5087706943180992,0.6288419392741355,female
0.1458142635797286,0.07111578909700383,2.7746259830184297,0.13409383214963433,male
0.16558558137770318,0.09167112993620956,1.9684653851743354,0.25814001241172946,female
0.3491516693493727,0.034894725435155205,1.4221344851105,0.5699772661536954,male
0.5435237600190579,0.07939692035617564,2.117845591923274,0.40592550979754727,female
0.9522414382509955,0.04349379832347611,3.0032185191122416,0.3559334173532598,male
0.21651192696947985,0.034291866585466846,1.7062729599372786,0.8129330528157883,male
0.3721417680990421,0.06614146639713618,1.7573898094241827,0.19881344586729788,female
0.61417785159831,0.05635174197364089,2.284287067351568,0.8316209725139851,male
0.5505748205990545,0.02859372398157454,1.5718486866419814,0.5174712123707921,male
0.5495060987514812,0.06288408386990604,2.8111174814638353,0.291882819220334,female
0.6798856623551343,0.06207080949689263,2.2044803180053467,0.25107837680760114,male
0.4043705660664352,0.0007422381775182063,1.6826081934605257,0.046103970391839666,female
0.1813548277515461,0.05826397066174562,1.5640738792939806,0.18628866879585138,male
0.624319473799952,0.09069931661257107,1.938294483228303,0.43040075494035324,female
0.7279402563766858,0.010534642309858632,1.6916891809146237,0.014798212341191275,male
0.024441899405812317,0.014880393747895748,1.918362825832539,0.6418283169555169,female
0.8704049805334116,0.04898819616533369,2.3168119573243673,0.33021005453869734,female
0.26296807673828915,0.05167813041223194,2.066747209404519,0.706475203734162,female
0.8484426269082886,0.006013028369251517,2.106599514954806,0.2845297506720067,male
0.7594227690970091,0.08841406614966171,1.871841993572929,0.04079344327254364,male
0.9519654309514669,0.047997351772423924,1.9058124575655757,0.9251241806142825,male
0.07988410757350972,0.07184040905389909,2.3944665275684884,0.7586165949353086,female
0.3726202388372485,0.08417619655515547,1.9943660952343119,0.03408440560665027,female
0.9118233772056893,0.0036626740535441794,2.0728992511702327,0.26100069710215446,male
0.6726986709766547,0.054930018688093475,2.273800394294407,0.42667311486575377,female
0.7576943545184801,0.05484765269325139,1.6838185738857334,0.6720483469532839,male
0.3518396611923166,0.09534067557492566,2.262679575224172,0.49344412514547675,male
0.07062589748890613,0.009587598958773869,1.6091263940484795,0.5032073412248839,female
0.6536946437534942,0.08985576836017536,2.013982370736848,0.5398313827051046,male
0.6983419674592769,0.009526176013366616,1.9354660568234787,0.26804059671563296,male
0.5696291980946971,0.005284461060263201,1.4130425802497184,0.7336405853768656,female
0.3049900428073734,0.07217995233252082,0.49286562895361974,0.6338828040013729,male
0.2632435584971893,0.0950595510701952,2.6108024160987977,0.8090651704699149,female
0.5659376337283677,0.08984554225297534,2.1800783635639402,0.27713779424921037,male
0.2863237697991784,0.027511665138276752,2.361261245528527,0.25552222908013766,female
0.33877159578240135,0.007194847866324216,2.3194765507805437,0.19468301248035014,female
0.5415265901376574,0.042612256400072566,2.8655651576633225,0.39377754179789337,male
0.4998870248471128,0.07404651499010137,2.2920321921658653,0.5194990394560292,female
0.6152680812212286,0.008107078049980421,1.3783286943133717,0.13053089349161018,female
0.03427738041802497,0.05785330826402348,1.6718226297440402,0.359399094931096,male
0.5724768474916175,0.08321765248785094,2.095083365942454,0.32600165951838755,male
0.4410237374631101,0.004751665990208653,2.407466771327769,0.8434271096824313,female
0.426436973171736,0.08986354913847212,2.563092146876441,0.04439600222826767,male
0.06661451614046865,0.0436472916696834,1.6054028688057425,0.09558348258760785,female
0.19745780658483025,0.08560760276750926,1.6429929383890047,0.09938300632609542,female
0.22708940613554596,0.011932156548764561,1.9766615813932873,0.8238271692346847,male
0.4000534323642154,0.024524197885897225,1.9434483141763477,0.6529714200026919,male
0.6481272959794191,0.05226719267158858,2.5626886654363816,0.9391208582019479,male
0.06617373178365649,0.018773288797141796,2.6852667968824746,0.1371338625125168,female
0.17959608788705028,0.03761184171162137,3.0793572714165833,0.040589883257524995,female
0.32642593745679716,0.04543696663962797,2.0594050229892265,0.5733469712877701,male
0.22813306979601422,0.06354980199994163,1.2510012567533157,0.3128060025806344,male
0.5621276880707182,0.05038414842015647,1.5845272406379418,0.01977038714076218,male
0.8561308220767326,0.09546588130601083,0.841547806511574,0.6988106218436744,male
0.775046345656251,0.0936417480607212,2.4143429724992487,0.519040223923525,male
0.2294300061819271,0.0977279889641098,2.089415780276804,0.7228968049238956,female
0.5994277123823721,0.007042515242036718,2.684743703446919,0.7567296108826201,male
0.7470366310483068,0.09507052265210861,2.2415097937437487,0.9184294303355844,male
0.8835114889699471,0.038291308771776625,1.867267606350941,0.8531853005133012,female
0.0705959122481068,0.022918696133290607,1.7603125613436783,0.5451108007125056,male
0.943737521686689,0.07873441648845507,1.3449971507083527,0.26871594534364185,male
0.6346558334829786,0.06908991669876578,1.9511193510917875,0.1391328754915645,male
0.7241334711618339,0.03758353206410194,1.8204565884772688,0.860599190910695,male
0.40914945741385556,0.09977237627031044,1.9684815141147478,0.2545843041516612,male
0.4299877344985832,0.04076959394848573,2.101462603988354,0.8960198136527836,female
0.8229530564199511,0.05481863919588167,2.3766926860668245,0.8241402956500687,female
0.6686647469414821,0.029460391310389855,1.7911634588055274,0.33570140985721764,male
0.4563606393527053,0.03059307920366351,1.7799361294235294,0.7468068809047606,male
0.28736023276947165,0.042959177428725126,1.135910727421848,0.3147331875655428,female
0.7636030250397484,0.09533793967147161,2.142632496855011,0.5248345658968124,female
0.7552726400523175,0.05686032932766429,1.4167461488835549,0.9152423255485869,female
0.37350954198671016,0.0024597484359711987,2.386985349900739,0.9444265153757043,female
0.7043489642667906,0.06399947455430205,1.3884080577545441,0.885953695905459,female
0.8804213647997876,0.014151317337955494,1.9763553571910737,0.14288687899183272,male
0.8070989958171956,0.019357080456505815,2.228021078255093,0.7349450463348841,female
0.9507414975422304,0.027425026414263576,2.508292975058785,0.4314621191333523,male
0.291422205333143,0.06937424138347933,2.3793205136141165,0.9666773916639222,male
0.5231506586780927,0.046084636545904334,2.231545293761518,0.8653278375947623,female
0.37840647297038776,0.004081515439867911,3.5292643848710332,0.46625699501891704,female
0.3893565023269301,0.09799366810310531,1.020674625450496,0.8265169101517473,female
0.6337488939859434,0.058078826528972505,1.437845600805638,0.432759222435097,female
0.8856510028699169,0.0403658838102946,2.461167635425358,0.5945478472153984,female
0.0006172057226322414,0.06366969783335061,1.1742066592962472,0.28884172519084783,male
0.26864785764081744,0.044911413254169884,2.2410024777432667,0.09835523920321776,male
0.5487640515434664,0.08780452609751392,2.390568627224571,0.09283285939612385,male
0.7353031484394154,0.019535042765598733,2.6774907300672735,0.42096456939522087,male
0.5194128009648555,0.04647082251990716,1.1860856422779664,0.03176390433169296,male
0.5115511817331884,0.0070629673965432625,2.348666053675606,0.2542303873312366,female
0.19320406319520234,0.0674471369865375,2.487540694282111,0.6504229172707261,male
0.18143053712573154,0.0820826830357815,1.5222445635123316,0.6228195888857315,male
0.05417875954892737,0.042764660169291834,1.2216866680607597,0.618005424682831,female
0.18971981862334664,0.02610417174312779,0.8477877244004566,0.8148251409132108,female
0.4043405451783193,0.040781316517392086,2.048980232659273,0.4440341295111284,male
0.7466514939211966,0.01600471479568878,2.032512842071898,0.29870300332633226,female
0.4594265290893538,0.008396252097240675,2.071801150874043,0.5074393160573861,male
0.5052907486913674,0.02216899118078417,1.939190075611902,0.9925048662477796,female
0.2517916099779658,0.0015155697755693254,2.308607063626411,0.531342231486746,male
0.17468165307996497,0.065550913696248,2.5247521643000423,0.4096858055341569,male
0.7994750687552137,0.08751069106795618,2.682938677422384,0.7027426875610282,male
0.41413419835400667,0.023493636882283498,2.2179519942468153,0.6106192226943898,female
0.5428117186073097,0.06970221342917308,2.568478325315792,0.23245922459489132,female
0.9942336824834032,0.08251782845713093,1.6461456798148013,0.35258526284941627,male
0.5353964606944965,0.08582375125041822,1.9350082137629778,0.0757874051344245,male
0.7545851529315726,0.0315942546638063,2.068152240637954,0.6138734839740988,male
0.980989937885948,0.0779352119253192,2.147754290498252,0.954884643982327,female
0.7899014529777441,0.019291710950131512,1.5653529598910292,0.5572392431423935,female
0.7471433652734728,0.06817140564856687,2.550231334406619,0.17759514616688776,male
0.17680895645956218,0.035972385033803546,0.7025854962026186,0.1323878151626029,female
0.47034760945495546,0.07664503665312754,1.6187449328436279,0.9941396227286446,male
0.8572379018253627,0.015055056583436366,2.077540215013986,0.02424424797968794,male
0.13004339336379922,0.028056053298882434,2.6888794725385234,0.8091912969805791,male
0.9831874244781269,0.07344084960843861,1.934388151048398,0.07952082158397367,male
0.22889623046313623,0.01863818011547671,2.1046792518848596,0.24220903704893038,male
0.09342471630018567,0.07604415128783802,2.535426055922965,0.6895855930045599,female
0.8561448512847063,0.06885666718769297,0.9566507819019319,0.5140826982195945,female
0.887220240979886,0.015234024269087088,2.1766116102151027,0.32505583861306797,male
0.365504569912961,0.07021856188617184,1.567339200718087,0.7482853096704953,male
0.15758847703201462,0.03549874589571546,0.9907629827178508,0.45711014940257333,male
0.3172684472165552,0.0015208078289926873,1.4481541400770679,0.8950343401238698,female
0.3962851290238496,0.0899905145111172,2.1284855309055017,0.745149572183268,female
0.4586102356708678,0.00176690041292491,2.583632932124833,0.32883125859985196,female
0.6544638208150539,0.08958195015822598,1.815332567927237,0.15181937945220347,male
0.9961653596401056,0.09562656504838253,2.504139139350872,0.45488517782594073,male
0.5417051121277034,0.03680189843887547,1.902698904574827,0.7530589924037053,male
0.6676767562623265,0.09516372414828764,1.1597508303165585,0.24020550364184234,male
0.07215355513405275,0.09787326259372588,1.539175962394781,0.7269692212184607,male
0.7468761375258903,0.017718274837130434,1.0944580639671884,0.7052562152644732,male
0.6090890843874924,0.04604164554603918,1.657316520185319,0.5392308993185373,female
0.5893789801691015,0.024720143878121992,1.8694041078179655,0.20774165922224053,male
0.58011654635959,0.03517688849923253,1.8259398146379722,0.8216152914475429,male
0.24624954777834107,0.08546073144175642,1.0130942766931854,0.8795536752418847,male
0.6028943593734127,0.0055684764699688635,2.136700399824598,0.01190869743789913,male
0.3647081369695928,0.008067108519815458,1.6634957937366894,0.11935656964123664,female
0.5133054731646413,0.07938096083470894,1.6093869150856146,0.7367695437048694,male
0.36424539251778987,0.02890200552134825,1.6671868915218373,0.028867454795885483,female
0.5392498639902324,0.0657897070485581,1.5590583095561603,0.24085267699257318,female
0.9590919626953595,0.0727580872604202,1.6655782605840828,0.24560385408816965,male
0.6538021622303628,0.0920850466598595,1.8118543947973285,0.20313425682460495,female
0.9308903970862936,0.08483719018204014,1.0153713800672641,0.2136687411742837,male
0.7724990960829465,0.04529834302159126,1.646973049471043,0.9119301217338427,female
0.10432622073088316,0.06524970077552483,2.3329832429788504,0.9927012114613445,male
0.17409904573437762,0.0982404452328429,2.1863140849206917,0.27269784676267217,female
0.5924063818503198,0.08740027791723068,1.753317999800136,0.7244088270327851,female
0.23446867976519303,0.002913091582784566,0.7238530364586264,0.6240494039474305,male
0.8421407900988838,0.0712122280857914,2.088347053931907,0.8636850954187557,female
0.8104856759929203,0.034928785654470676,1.7702695227745815,0.5521449289311108,male
0.9277364907548423,0.031898930759076446,2.730397998341086,0.7731529924795678,female
0.7934962646308454,0.01303602387945103,0.8875708962898554,0.027606151446510574,female
0.1264539176009396,0.07206199042653759,1.7991497020148954,0.6520167815268736,male
0.31012261627452153,0.0665734276787364,2.5726194407279923,0.050664443536001746,male
0.37873616403197163,0.08021283226678197,2.5122210068274655,0.5100210116670798,male
0.5602578792607993,0.045136537390463825,2.942384593928499,0.43233435191705694,male
0.4639353682060946,0.07958387964658983,1.6467002262547488,0.5603375583286624,female
0.8990759686717247,0.01496247779928953,1.5759071120676302,0.0890553168379542,female
0.6287669273196489,0.04502209984253156,1.7883515017890805,0.5222528566575596,female
0.10878016767979037,0.06575405310346821,2.4786649401851637,0.6714720111690118,male
0.4798467539934381,0.035554918439673476,2.019690996554576,0.35439115131444776,female
0.8578531236755593,0.07026806067352315,2.5418759176776073,0.34299486560761483,female
0.48242416597352433,0.042525115057442685,1.255706139560667,0.40526149840917747,male
0.9918177758420404,0.022846232643928766,1.7429483432618913,0.09467067041377353,female
0.16565234326159428,0.030244447780643103,2.259417699900813,0.8293071912965418,male
0.6259528526613627,0.023494536653753097,1.0918763020089628,0.20485921253454986,male
0.04088173098036241,0.08931383563362702,1.7220111949717307,0.07195869015783674,male
0.8252756565616958,0.08552443368664882,2.975028904251001,0.6363312298594976,female
0.8947242857904442,0.09607239798363384,2.707707243383364,0.6965051211984392,male
0.8460678190645169,0.051785657796841286,2.876033084156556,0.9305734893538142,male
0.8668399377521182,0.0016871753713850524,1.21728456989352,0.8527951936122186,male
0.3995453023600769,0.07241912061715991,2.4245623351330066,0.7900283208633627,female
0.06411841839815213,0.04434651800925467,1.3374345149556182,0.049398483308748964,female
0.49694442268093364,0.05224620316267807,2.172464280556439,0.5120009355403093,male
0.3487439396636607,0.04830592177822951,1.86732139365431,0.9799226625408749,male
0.5477079783751893,0.07975280857194897,2.78903183024972,0.5613277403459711,female
0.31232780991539133,0.005508939695361381,1.94055306117714,0.33855197688088157,male
0.5246710953442653,0.0469432394320185,1.7182174898759528,0.7123150705668279,female
0.9796037421803393,0.08274658579591675,2.175140950186066,0.6130327245483203,female
0.4272076994813473,0.09272379511724799,1.7798056126019568,0.7197578767478622,female
0.4682668742835482,0.08612080162381104,2.20494514904975,0.35712903228949155,male
0.4955105331955233,0.06188507602599123,2.157153967353518,0.007815961814794159,female
0.5914754905028924,0.010469478490144336,1.8297297748597048,0.633032439968471,male
0.38118005372543773,0.04229882821040017,1.3254411806406219,0.40581442146697466,female
0.672286495826442,0.020319278870886047,1.9626118611405283,0.2729904266315186,male
0.22728079174998905,0.00894562523961866,1.6259510846260024,0.3036714566148302,male
0.016208733385297935,0.01880497553522209,1.794089612816358,0.2635283484455647,male
0.20444672252689688,0.09305277482545367,2.244986031330798,0.12419039945638999,female
0.9154299682347986,0.04207488634408507,2.496483328091531,0.6619376922711618,female
0.05998714234261593,0.007358210499806494,1.938085306707185,0.45471506904516945,male
0.21150433810073643,0.08114973898826273,2.3670457719674842,0.45737061496770903,male
0.17986455268676382,0.025933784357710578,2.3506070660211775,0.4269303106863489,female
0.5368926129052438,0.08824223892673436,2.129355270324371,0.5578168230172393,female
0.2596963263860451,0.03232078225432002,1.9873074188956346,0.6711558625346647,female
0.5434349487817597,0.0029973157746164157,2.471533188273249,0.5681630249291522,male
0.3472782377928604,0.00857036085827173,1.7109353012637922,0.08544217024319889,female
0.0014351747095701084,0.08515145036038359,1.3591753909595867,0.7990985262145907,female
0.9396782058262918,0.08879338466982209,1.792159716588553,0.12082544741329637,male
